x,y,z
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.17522588,9.58487415,1.11627436
586.17522588,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.17522588,9.58487415,1.11627436
586.17522588,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.22414955,9.58487415,1.11627436
586.76231003,9.58487415,1.11627436
586.76231003,9.58487415,1.11627436
588.52356246,9.58487415,1.10707557
588.52356246,9.58487415,1.10707557
590.48050967,9.58487415,1.10707557
590.48050967,9.58487415,1.10707557
591.21436468,9.58487415,1.10707557
591.21436468,9.43374062,1.10707557
591.55683056,9.43374062,1.10339606
591.55683056,9.23222923,1.10339606
592.19283834,9.23222923,1.09879673
592.19283834,8.87958431,1.09879673
591.89929643,8.87958431,1.10109639
591.89929643,8.98034000,1.10109639
592.09499088,8.98034000,1.10247624
592.09499088,8.98034000,1.10247624
591.94821993,8.98034000,1.10247624
591.94821993,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
591.99714389,8.92996216,1.10247624
591.99714389,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
591.99714389,8.92996216,1.10247624
591.99714389,8.92996216,1.10247624
591.99714389,8.92996216,1.10247624
591.99714389,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
592.04606739,8.92996216,1.10247624
591.60575405,8.92996216,1.10247624
591.60575405,9.03071785,1.10247624
591.26328865,9.03071785,1.10247624
591.26328865,9.93751907,1.10247624
591.45898309,9.93751907,1.10247624
591.45898309,9.88714123,1.10247624
591.60575405,9.88714123,1.10247624
591.60575405,9.88714123,1.10247624
592.48638025,9.88714123,1.10247624
592.48638025,9.78638554,1.10247624
592.58422771,9.78638554,1.10201633
592.58422771,9.63525200,1.10201633
592.87777010,9.63525200,1.10247624
592.87777010,9.33298492,1.10247624
592.82884613,9.33298492,1.10247624
592.82884613,9.08109570,1.10247624
592.73099867,9.08109570,1.10247624
592.73099867,9.03071785,1.10247624
592.43745676,9.03071785,1.10247624
592.43745676,8.98034000,1.10247624
591.99714389,8.98034000,1.10247624
591.99714389,9.43374062,1.10247624
592.04606739,9.43374062,1.10247624
592.04606739,10.29016399,1.10247624
591.85037246,10.29016399,1.10247624
591.85037246,10.29016399,1.10247624
592.14391485,10.29016399,1.10247624
592.14391485,10.23978615,1.10247624
592.73099867,10.23978615,1.10247624
592.73099867,10.08865261,1.10247624
592.92669359,10.08865261,1.10247624
592.92669359,9.78638554,1.10247624
593.22023550,9.78638554,1.10247624
593.22023550,9.53449631,1.10247624
593.22023550,9.53449631,1.10247624
593.22023550,9.23222923,1.10247624
593.22023550,9.23222923,1.10247624
593.22023550,8.87958431,1.10247624
593.02454105,8.87958431,1.10247624
593.02454105,8.62769508,1.10247624
592.77992263,8.62769508,1.10247624
592.77992263,8.57731724,1.10247624
592.33960930,8.57731724,1.10247624
592.33960930,8.57731724,1.10247624
591.65467802,8.57731724,1.10247624
591.65467802,8.52693939,1.10247624
590.96974650,8.52693939,1.10247624
590.96974650,8.87958431,1.10247624
591.01866999,8.87958431,1.10247624
591.01866999,9.93751907,1.10247624
590.96974650,9.93751907,1.10247624
590.96974650,10.34054184,1.10247624
591.06759372,10.34054184,1.10247624
591.06759372,10.34054184,1.10247624
591.65467802,10.34054184,1.10247624
591.65467802,10.29016399,1.10247624
592.04606739,10.29016399,1.10247624
592.04606739,10.23978615,1.10247624
592.04606739,10.23978615,1.10247624
592.04606739,9.48411846,1.10247624
592.04606739,9.48411846,1.10247624
592.04606739,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.53449631,1.10247624
591.99714389,9.53449631,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.58487415,1.10247624
591.99714389,9.63525200,1.10247624
592.19283834,9.63525200,1.10247624
592.19283834,9.98789692,1.10247624
592.82884613,9.98789692,1.10247624
592.82884613,10.59243107,1.10247624
592.77992263,10.59243107,1.10247624
592.77992263,11.54961014,1.10247624
593.22023550,11.54961014,1.10247624
593.22023550,11.95263195,1.10247624
593.22023550,11.95263195,1.10247624
593.22023550,11.90225410,1.10247624
593.31808296,11.90225410,1.10247624
593.31808296,11.90225410,1.10247624
593.22023550,11.90225410,1.10247624
593.22023550,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,11.90225410,1.10247624
593.26915947,12.05338764,1.10247624
593.41593042,12.05338764,1.10247624
593.41593042,13.06094456,1.10247624
594.49225107,13.06094456,1.10247624
595.95996204,13.06094456,1.10201633
595.95996204,14.52190208,1.10201633
597.32982460,14.52190208,1.09879673
597.32982460,15.98285866,1.09879673
597.32982460,17.49419403,1.09879673
598.84645858,17.49419403,1.08959782
600.21632209,17.49419403,1.09051776
600.21632209,18.90477371,1.09051776
601.63510814,18.90477371,1.09235740
601.63510814,20.36573029,1.09235740
601.63510814,21.82668686,1.09235740
603.00497165,21.82668686,1.08499849
603.83667389,21.82668686,1.08315861
603.83667389,22.63273239,1.08315861
603.83667389,22.68311119,1.08315861
603.88559738,22.68311119,1.08729804
603.88559738,22.63273239,1.08729804
603.73882690,22.63273239,1.08775806
603.73882690,22.63273239,1.08775806
602.46681133,22.63273239,1.08775806
602.32003990,22.63273239,1.08775806
602.32003990,22.68311119,1.08775806
602.51573482,22.68311119,1.08775806
602.51573482,22.63273239,1.08775806
602.51573482,21.67555428,1.08775806
603.54313102,21.67555428,1.08683813
603.54313102,20.16421890,1.08683813
605.01084152,20.16421890,1.07993913
605.01084152,18.70326233,1.07993913
606.33178154,18.70326233,1.08131886
606.33178154,17.19192696,1.08131886
607.84841552,17.19192696,1.07533979
607.84841552,15.78134727,1.07533979
609.21827903,15.78134727,1.07304001
609.21827903,14.52190208,1.07304001
610.53921714,14.52190208,1.06982040
610.53921714,14.06850147,1.06982040
610.83276001,14.06850147,1.06522095
610.83276001,14.32039070,1.06522095
610.83276001,14.32039070,1.06476104
610.83276001,14.27001286,1.06476104
611.41984382,14.27001286,1.06476104
611.41984382,14.27001286,1.06476104
612.39831749,14.27001286,1.06522095
612.39831749,14.11887932,1.06522095
612.20262352,14.11887932,1.06522095
612.20262352,14.67303562,1.06522095
612.88755432,14.67303562,1.05970168
612.88755432,15.98285866,1.05970168
614.06172195,15.98285866,1.05602229
614.06172195,17.44381523,1.05602229
615.57835594,17.44381523,1.05556238
615.57835594,18.90477371,1.05556238
616.89929596,18.90477371,1.05556238
618.41592994,18.90477371,1.05556238
618.41592994,20.21459579,1.05556238
618.41592994,20.81912994,1.05556238
618.80731979,20.81912994,1.05326259
618.80731979,20.81912994,1.05326259
618.66054931,20.81912994,1.05234265
618.66054931,20.36573029,1.05234265
618.51377693,20.36573029,1.05142283
618.51377693,18.70326233,1.05142283
618.56270042,18.70326233,1.05142283
618.56270042,17.54457092,1.05142283
618.61162582,17.54457092,1.05142283
618.61162582,17.49419403,1.05142283
618.70947281,17.49419403,1.05142283
618.70947281,17.79646111,1.05142283
618.46485344,17.79646111,1.05142283
618.46485344,18.95515060,1.05142283
617.19283882,18.95515060,1.05142283
617.19283882,20.46648598,1.05142283
615.82297531,20.46648598,1.05970168
615.82297531,21.92744255,1.05970168
614.40418831,21.92744255,1.06154156
614.40418831,22.73348808,1.06154156
613.62141052,22.73348808,1.06154156
613.62141052,22.78386688,1.06154156
613.57248512,22.78386688,1.06154156
613.57248512,22.63273239,1.06154156
613.76818100,22.63273239,1.06154156
613.76818100,22.63273239,1.06154156
614.89342514,22.63273239,1.06154156
614.89342514,22.63273239,1.06154156
615.13804451,22.63273239,1.06154156
615.13804451,22.68311119,1.06154156
614.99127212,22.68311119,1.06108153
614.99127212,21.77630997,1.06108153
614.11064735,21.77630997,1.06154156
614.11064735,20.31535149,1.06154156
612.49616447,20.31535149,1.06154156
612.49616447,18.80401802,1.06154156
611.22414985,18.80401802,1.06752074
611.22414985,17.34305954,1.06752074
609.65859237,17.34305954,1.07120025
609.65859237,15.88210297,1.07120025
608.43549934,15.88210297,1.07120025
606.82101837,15.88210297,1.07120025
606.82101837,14.42114639,1.07120025
605.54900184,14.42114639,1.07441986
605.54900184,13.01056671,1.07441986
605.54900184,12.30527687,1.07441986
604.76622406,12.30527687,1.07671964
604.76622406,12.40603256,1.07671964
604.86407104,12.40603256,1.07671964
604.86407104,12.45641041,1.07671964
604.57052818,12.45641041,1.07625961
604.57052818,12.35565472,1.07625961
603.54313102,12.35565472,1.07625961
603.54313102,12.20452118,1.07625961
603.49420753,12.20452118,1.07625961
603.49420753,11.09620953,1.07625961
603.39636055,11.09620953,1.07625961
603.49420753,11.09620953,1.07625961
603.49420753,10.94507599,1.07625961
603.49420753,10.74356461,1.07625961
603.44528404,10.74356461,1.07625961
603.44528404,9.83676338,1.07625961
602.46681133,9.83676338,1.07579970
602.27111641,9.83676338,1.07947922
602.27111641,9.63525200,1.07947922
602.36896339,9.63525200,1.08315861
602.36896339,9.73600769,1.08315861
602.36896339,10.34054184,1.08315861
603.15174308,10.34054184,1.07763946
603.54313102,10.34054184,1.08223879
603.54313102,10.39091969,1.08223879
603.54313102,10.39091969,1.08223879
603.24959007,10.39091969,1.08269870
603.24959007,11.29772091,1.08269870
602.41788688,11.29772091,1.08269870
602.41788688,12.75867748,1.08269870
600.70555893,12.75867748,1.08223879
600.70555893,14.21963501,1.08223879
599.48246685,14.21963501,1.08913791
599.48246685,15.68059158,1.08913791
597.96583286,15.68059158,1.09143758
596.74274078,15.68059158,1.09327745
596.74274078,17.09117126,1.09327745
596.74274078,18.60250664,1.09327745
595.12825885,18.60250664,1.09971654
595.12825885,20.06346321,1.09971654
593.75839630,20.06346321,1.10109639
593.75839630,21.57479858,1.10109639
592.24176183,21.57479858,1.10247624
592.24176183,22.58235550,1.10247624
591.41005960,22.58235550,1.10707557
591.41005960,22.73348808,1.10707557
591.26328865,22.73348808,1.10753548
591.26328865,22.63273239,1.10753548
591.26328865,22.63273239,1.10707557
591.26328865,22.63273239,1.10707557
592.24176183,22.63273239,1.10707557
592.24176183,22.63273239,1.10707557
592.77992263,22.63273239,1.10707557
592.77992263,22.73348808,1.10707557
592.53530422,22.73348808,1.10661566
592.53530422,21.92744255,1.10661566
592.04606739,21.92744255,1.10661566
592.04606739,20.51686287,1.10661566
590.28481498,20.51686287,1.10661566
590.28481498,19.00552940,1.10661566
589.06172290,19.00552940,1.10661566
589.06172290,17.54457092,1.10661566
587.44724154,17.54457092,1.11581445
587.44724154,16.13399315,1.11581445
586.27307323,16.13399315,1.12041390
586.27307323,14.67303562,1.12041390
584.75643912,14.67303562,1.12087381
584.75643912,13.21207809,1.12087381
583.43549982,13.21207809,1.12087381
583.43549982,12.15414333,1.12087381
582.26133171,12.15414333,1.12087381
582.26133171,11.95263195,1.12087381
582.26133171,11.95263195,1.12087381
582.26133171,12.05338764,1.12087381
582.65272108,12.05338764,1.12087381
582.65272108,12.20452118,1.12087381
583.82688943,12.20452118,1.12087381
583.82688943,12.25489902,1.12087381
585.00105754,12.25489902,1.12087381
585.00105754,12.10376549,1.12087381
584.70751563,12.10376549,1.12087381
584.70751563,12.50678825,1.12087381
584.56074443,12.50678825,1.12087381
584.56074443,13.66547871,1.12087381
583.19088140,13.66547871,1.12087381
583.19088140,15.12643528,1.12087381
581.96778932,15.12643528,1.12225366
581.96778932,16.58739281,1.12225366
580.50007930,16.58739281,1.12547326
580.50007930,18.04834938,1.12547326
579.08129230,18.04834938,1.12915266
579.08129230,19.55968475,1.12915266
577.61358181,19.55968475,1.13927138
577.61358181,21.02064133,1.13927138
576.24371925,21.02064133,1.14203095
576.24371925,22.28008842,1.14203095
575.02062717,22.28008842,1.14203095
575.02062717,22.78386688,1.14203095
574.58031383,22.78386688,1.14203095
574.58031383,22.63273239,1.14203095
574.58031383,22.63273239,1.14203095
574.58031383,22.63273239,1.14203095
575.06955066,22.63273239,1.14203095
575.06955066,22.63273239,1.14203095
576.24371925,22.63273239,1.14203095
576.24371925,22.83424377,1.14203095
575.95017734,22.83424377,1.14203095
575.95017734,22.38084412,1.14203095
575.80340591,22.38084412,1.14203095
575.80340591,21.07102013,1.14203095
574.23784843,21.07102013,1.14203095
574.23784843,19.61006355,1.14203095
572.96583286,19.61006355,1.14203095
572.96583286,18.19948387,1.14203095
571.59596935,18.19948387,1.14571047
571.59596935,17.49419403,1.14571047
570.91103759,17.49419403,1.14755034
570.91103759,17.44381523,1.14755034
571.10673252,17.44381523,1.14755034
571.10673252,17.69570541,1.14755034
571.10673252,17.69570541,1.14755034
571.10673252,19.20704079,1.14755034
571.10673252,19.20704079,1.14755034
571.10673252,20.56724167,1.14755034
571.10673252,20.56724167,1.14755034
571.10673252,20.71837425,1.14755034
571.05780998,20.71837425,1.14755034
571.05780998,20.56724167,1.14755034
571.15565696,20.56724167,1.14755034
571.15565696,19.50930786,1.14755034
572.23197761,19.50930786,1.14755034
572.23197761,17.99797249,1.14755034
573.69968811,17.99797249,1.14755034
573.69968811,16.53701401,1.14755034
575.06955066,16.53701401,1.13743150
575.06955066,15.07605743,1.13743150
576.58618465,15.07605743,1.14065111
576.58618465,14.21963501,1.14065111
577.36896339,14.21963501,1.13697159
577.36896339,14.16925716,1.13697159
577.36896339,14.16925716,1.13375211
577.36896339,14.27001286,1.13375211
577.46681133,14.27001286,1.13375211
577.46681133,14.32039070,1.13375211
578.59205547,14.32039070,1.13375211
578.59205547,14.27001286,1.13375211
578.93452182,14.27001286,1.13421202
578.93452182,14.27001286,1.13375211
578.93452182,14.27001286,1.13375211
578.93452182,15.17681313,1.13375211
579.91299501,15.17681313,1.12823272
579.91299501,16.68814850,1.12823272
581.28285804,16.68814850,1.13237214
581.28285804,18.14910507,1.13237214
582.75056854,18.14910507,1.12731290
582.75056854,19.61006355,1.12731290
584.16935506,19.61006355,1.12593317
584.16935506,21.07102013,1.12593317
585.63706544,21.07102013,1.12271357
585.63706544,22.38084412,1.12271357
586.76231003,22.38084412,1.12179363
586.76231003,22.83424377,1.12179363
587.20262314,22.83424377,1.12179363
587.20262314,22.58235550,1.12179363
587.10477579,22.58235550,1.12179363
587.10477579,22.63273239,1.12179363
586.76231003,22.63273239,1.12133372
586.76231003,22.63273239,1.12133372
585.53921810,22.63273239,1.12133372
585.53921810,22.78386688,1.12133372
585.78383651,22.78386688,1.12133372
585.78383651,22.38084412,1.12133372
585.88168386,22.38084412,1.12133372
585.88168386,21.17177582,1.12133372
587.30047050,21.17177582,1.12133372
587.30047050,19.66044044,1.12133372
588.71925715,19.66044044,1.11351466
588.71925715,18.24986076,1.11351466
590.13804379,18.24986076,1.10891533
590.13804379,16.78890419,1.10891533
591.50790706,16.78890419,1.10891533
591.50790706,15.27756882,1.10891533
592.87777010,15.27756882,1.09971654
592.87777010,13.81661224,1.09971654
594.39440408,13.81661224,1.10155630
594.39440408,12.65792179,1.10155630
595.51964870,12.65792179,1.10155630
595.51964870,12.35565472,1.10155630
595.81319061,12.35565472,1.09603703
595.81319061,12.50678825,1.09603703
595.76426712,12.50678825,1.09557712
595.76426712,12.25489902,1.09557712
596.49812236,12.25489902,1.09557712
596.49812236,12.05338764,1.09557712
597.18305317,12.05338764,1.09557712
597.18305317,11.44885445,1.09557712
597.18305317,11.44885445,1.09557712
597.18305317,10.59243107,1.09557712
597.72121444,10.59243107,1.09281754
597.72121444,10.64280891,1.09281754
597.32982460,10.64280891,1.08729804
597.32982460,10.29016399,1.08729804
597.72121444,10.29016399,1.09419727
597.72121444,10.18940830,1.09419727
597.32982460,10.18940830,1.09189749
597.32982460,10.03827477,1.09189749
596.93843475,10.03827477,1.08913791
596.93843475,10.64280891,1.08913791
597.77013794,10.64280891,1.08913791
597.77013794,12.00300980,1.08913791
598.99323001,12.00300980,1.08913791
598.99323001,13.46396732,1.08913791
600.46094051,13.46396732,1.08913791
600.46094051,14.92492390,1.08913791
601.83080307,14.92492390,1.08913791
601.83080307,16.38588142,1.08913791
603.39636055,16.38588142,1.07947922
603.39636055,17.84683800,1.07947922
604.71730056,17.84683800,1.08177876
604.71730056,19.30779648,1.08177876
606.18501106,19.30779648,1.08177876
606.18501106,20.76875305,1.08177876
607.45702568,20.76875305,1.07487988
607.45702568,22.12895393,1.07487988
608.97365966,22.12895393,1.07533979
608.97365966,22.78386688,1.07533979
609.46289650,22.78386688,1.07074034
609.46289650,22.63273239,1.07074034
609.56074348,22.63273239,1.06936049
609.56074348,22.63273239,1.06936049
609.12043205,22.63273239,1.06936049
609.12043205,22.63273239,1.06936049
607.79949203,22.63273239,1.07717955
607.79949203,22.78386688,1.07717955
608.04410949,22.78386688,1.07074034
608.04410949,22.48159981,1.07074034
608.23980537,22.48159981,1.07074034
608.23980537,21.27253151,1.07074034
609.65859237,21.27253151,1.07120025
609.65859237,19.81157303,1.07120025
610.93060699,19.81157303,1.07120025
610.93060699,18.35061646,1.07120025
612.34939399,18.35061646,1.06752074
612.34939399,16.88965988,1.06752074
613.76818100,16.88965988,1.05924189
613.76818100,15.37832451,1.05924189
615.18696800,15.37832451,1.05510235
615.18696800,14.32039070,1.05510235
616.36113563,14.32039070,1.05510235
616.36113563,14.11887932,1.05510235
616.45898262,14.11887932,1.05510235
616.45898262,14.27001286,1.05510235
616.36113563,14.27001286,1.05510235
616.36113563,14.27001286,1.05510235
615.43158546,14.27001286,1.05556238
615.43158546,14.27001286,1.05556238
613.18109718,14.27001286,1.05556238
613.18109718,14.27001286,1.05556238
611.22414985,14.27001286,1.06660092
611.22414985,14.27001286,1.06660092
610.53921714,14.27001286,1.06292129
610.53921714,14.11887932,1.06292129
609.70751587,14.11887932,1.06430113
609.70751587,14.01812363,1.06430113
609.07150665,14.01812363,1.07028031
609.07150665,13.56472301,1.07028031
608.72904220,13.56472301,1.06614101
608.72904220,13.31283379,1.06614101
607.89733902,13.31283379,1.07120025
607.89733902,12.50678825,1.07120025
607.70164505,12.50678825,1.07212019
607.70164505,12.10376549,1.07212019
606.82101837,12.10376549,1.07212019
606.82101837,12.05338764,1.07212019
607.45702568,12.05338764,1.07212019
607.45702568,12.75867748,1.07212019
606.42962852,12.75867748,1.07212019
606.42962852,14.11887932,1.07212019
605.35330787,14.11887932,1.08085895
605.35330787,15.57983589,1.08085895
603.59205642,15.57983589,1.07717955
603.59205642,17.04079247,1.07717955
602.32003990,17.04079247,1.08637822
602.32003990,18.50175095,1.08637822
600.80340591,18.50175095,1.08775806
599.48246685,18.50175095,1.08729804
599.48246685,19.96270752,1.08729804
599.48246685,21.42366409,1.08729804
598.06367984,21.42366409,1.09097767
598.06367984,22.58235550,1.09097767
596.93843475,22.58235550,1.09373736
596.69381729,22.58235550,1.09419727
